word_index,page,line,surah,ayah,pos_in_ayah,word_text,is_marker,line
2428,20,5,2,129,6,يَتۡلُواْ,0,5
2429,20,5,2,129,7,عَلَيۡهِمۡ,0,5
2430,20,5,2,129,8,ءَايَٰتِكَ,0,5
2431,20,5,2,129,9,وَيُعَلِّمُهُمُ,0,5
2432,20,5,2,129,10,ٱلۡكِتَٰبَ,0,5
2433,20,5,2,129,11,وَٱلۡحِكۡمَةَ,0,5
2434,20,6,2,129,12,وَيُزَكِّيهِمۡۖ,0,6
2435,20,6,2,129,13,إِنَّكَ,0,6
2436,20,6,2,129,14,أَنتَ,0,6
2437,20,6,2,129,15,ٱلۡعَزِيزُ,0,6
2438,20,6,2,129,16,ٱلۡحَكِيمُ,0,6
2439,20,6,2,129,17,١٢٩,1,6
2440,20,6,2,130,1,وَمَن,0,6
2441,20,6,2,130,2,يَرۡغَبُ,0,6
2442,20,6,2,130,3,عَن,0,6
2443,20,6,2,130,4,مِّلَّةِ,0,7
2444,20,7,2,130,5,إِبۡرَٰهِـۧمَ,0,7
2445,20,7,2,130,6,إِلَّا,0,7
2446,20,7,2,130,7,مَن,0,7
2447,20,7,2,130,8,سَفِهَ,0,7
2448,20,7,2,130,9,نَفۡسَهُۥۚ,0,7
2449,20,7,2,130,10,وَلَقَدِ,0,7
2450,20,7,2,130,11,ٱصۡطَفَيۡنَٰهُ,0,7
2451,20,7,2,130,12,فِي,0,7
2452,20,7,2,130,13,ٱلدُّنۡيَاۖ,0,7
2453,20,8,2,130,14,وَإِنَّهُۥ,0,8
2454,20,8,2,130,15,فِي,0,8
2455,20,8,2,130,16,ٱلۡأٓخِرَةِ,0,8
2456,20,8,2,130,17,لَمِنَ,0,8
2457,20,8,2,130,18,ٱلصَّٰلِحِينَ,0,8
2458,20,8,2,130,19,١٣٠,1,8
2459,20,8,2,131,1,إِذۡ,0,8
2460,20,8,2,131,2,قَالَ,0,8
2461,20,8,2,131,3,لَهُۥ,0,8
2462,20,8,2,131,4,رَبُّهُۥٓ,0,8
2463,20,8,2,131,5,أَسۡلِمۡۖ,0,8
2464,20,9,2,131,6,قَالَ,0,9
2465,20,9,2,131,7,أَسۡلَمۡتُ,0,9
2466,20,9,2,131,8,لِرَبِّ,0,9
2467,20,9,2,131,9,ٱلۡعَٰلَمِينَ,0,9
2468,20,9,2,131,10,١٣١,1,9
2469,20,9,2,132,1,وَوَصَّىٰ,0,9
2470,20,9,2,132,2,بِهَآ,0,9
2471,20,9,2,132,3,إِبۡرَٰهِـۧمُ,0,9
2472,20,9,2,132,4,بَنِيهِ,0,9
2473,20,10,2,132,5,وَيَعۡقُوبُ,0,10
2474,20,10,2,132,6,يَٰبَنِيَّ,0,10
2475,20,10,2,132,7,إِنَّ,0,10
2476,20,10,2,132,8,ٱللَّهَ,0,10
2477,20,10,2,132,9,ٱصۡطَفَىٰ,0,10
2478,20,10,2,132,10,لَكُمُ,0,10
2479,20,10,2,132,11,ٱلدِّينَ,0,10
2480,20,10,2,132,12,فَلَا,0,10
2481,20,10,2,132,13,تَمُوتُنَّ,0,10
2482,20,11,2,132,14,إِلَّا,0,10
2483,20,11,2,132,15,وَأَنتُم,0,11
2484,20,11,2,132,16,مُّسۡلِمُونَ,0,11
2485,20,11,2,132,17,١٣٢,1,11
2486,20,11,2,133,1,أَمۡ,0,11
2487,20,11,2,133,2,كُنتُمۡ,0,11
2488,20,11,2,133,3,شُهَدَآءَ,0,11
2489,20,11,2,133,4,إِذۡ,0,11
2490,20,11,2,133,5,حَضَرَ,0,11
2491,20,11,2,133,6,يَعۡقُوبَ,0,11
2492,20,12,2,133,7,ٱلۡمَوۡتُ,0,12
2493,20,12,2,133,8,إِذۡ,0,12
2494,20,12,2,133,9,قَالَ,0,12
2495,20,12,2,133,10,لِبَنِيهِ,0,12
2496,20,12,2,133,11,مَا,0,12
2497,20,12,2,133,12,تَعۡبُدُونَ,0,12
2498,20,12,2,133,13,مِنۢ,0,12
2499,20,12,2,133,14,بَعۡدِيۖ,0,12
2500,20,12,2,133,15,قَالُواْ,0,12
2501,20,12,2,133,16,نَعۡبُدُ,0,12
2502,20,13,2,133,17,إِلَٰهَكَ,0,13
2503,20,13,2,133,18,وَإِلَٰهَ,0,13
2504,20,13,2,133,19,ءَابَآئِكَ,0,13
2505,20,13,2,133,20,إِبۡرَٰهِـۧمَ,0,13
2506,20,13,2,133,21,وَإِسۡمَٰعِيلَ,0,13
2507,20,13,2,133,22,وَإِسۡحَٰقَ,0,13
2508,20,13,2,133,23,إِلَٰهٗا,0,13
2509,20,14,2,133,24,وَٰحِدٗا,0,14
2510,20,14,2,133,25,وَنَحۡنُ,0,14
2511,20,14,2,133,26,لَهُۥ,0,14
2512,20,14,2,133,27,مُسۡلِمُونَ,0,14
2513,20,14,2,133,28,١٣٣,1,14
2514,20,14,2,134,1,تِلۡكَ,0,14
2515,20,14,2,134,2,أُمَّةٞ,0,14
2516,20,14,2,134,3,قَدۡ,0,14
2517,20,14,2,134,4,خَلَتۡۖ,0,14
2518,20,14,2,134,5,لَهَا,0,14
2519,20,14,2,134,6,مَا,0,15
2520,20,14,2,134,7,كَسَبَتۡ,0,15
2521,20,15,2,134,8,وَلَكُم,0,15
2522,20,15,2,134,9,مَّا,0,15
2523,20,15,2,134,10,كَسَبۡتُمۡۖ,0,15
2524,20,15,2,134,11,وَلَا,0,15
2525,20,15,2,134,12,تُسۡـَٔلُونَ,0,15
2526,20,15,2,134,13,عَمَّا,0,15
2527,20,15,2,134,14,كَانُواْ,0,15
2528,20,15,2,134,15,يَعۡمَلُونَ,0,15
2529,20,15,2,134,16,١٣٤,1,15
2530,21,1,2,135,1,وَقَالُواْ,0,1
2531,21,1,2,135,2,كُونُواْ,0,1
2532,21,1,2,135,3,هُودًا,0,1
2533,21,1,2,135,4,أَوۡ,0,1
2534,21,1,2,135,5,نَصَٰرَىٰ,0,1
2535,21,1,2,135,6,تَهۡتَدُواْۗ,0,1
2536,21,1,2,135,7,قُلۡ,0,1
2537,21,1,2,135,8,بَلۡ,0,1
2538,21,1,2,135,9,مِلَّةَ,0,1
2539,21,1,2,135,10,إِبۡرَٰهِـۧمَ,0,1
2540,21,2,2,135,11,حَنِيفٗاۖ,0,2
2541,21,2,2,135,12,وَمَا,0,2
2542,21,2,2,135,13,كَانَ,0,2
2543,21,2,2,135,14,مِنَ,0,2
2544,21,2,2,135,15,ٱلۡمُشۡرِكِينَ,0,2
2545,21,2,2,135,16,١٣٥,1,2
2546,21,2,2,136,1,قُولُوٓاْ,0,2
2547,21,2,2,136,2,ءَامَنَّا,0,2
2548,21,2,2,136,3,بِٱللَّهِ,0,2
2549,21,2,2,136,4,وَمَآ,0,2
2550,21,3,2,136,5,أُنزِلَ,0,3
2551,21,3,2,136,6,إِلَيۡنَا,0,3
2552,21,3,2,136,7,وَمَآ,0,3
2553,21,3,2,136,8,أُنزِلَ,0,3
2554,21,3,2,136,9,إِلَىٰٓ,0,3
2555,21,3,2,136,10,إِبۡرَٰهِـۧمَ,0,3
2556,21,3,2,136,11,وَإِسۡمَٰعِيلَ,0,3
2557,21,3,2,136,12,وَإِسۡحَٰقَ,0,3
2558,21,3,2,136,13,وَيَعۡقُوبَ,0,3
2559,21,4,2,136,14,وَٱلۡأَسۡبَاطِ,0,4
2560,21,4,2,136,15,وَمَآ,0,4
2561,21,4,2,136,16,أُوتِيَ,0,4
2562,21,4,2,136,17,مُوسَىٰ,0,4
2563,21,4,2,136,18,وَعِيسَىٰ,0,4
2564,21,4,2,136,19,وَمَآ,0,4
2565,21,4,2,136,20,أُوتِيَ,0,4
2566,21,4,2,136,21,ٱلنَّبِيُّونَ,0,4
2567,21,4,2,136,22,مِن,0,5
2568,21,5,2,136,23,رَّبِّهِمۡ,0,5
2569,21,5,2,136,24,لَا,0,5
2570,21,5,2,136,25,نُفَرِّقُ,0,5
2571,21,5,2,136,26,بَيۡنَ,0,5
2572,21,5,2,136,27,أَحَدٖ,0,5
2573,21,5,2,136,28,مِّنۡهُمۡ,0,5
2574,21,5,2,136,29,وَنَحۡنُ,0,5
2575,21,5,2,136,30,لَهُۥ,0,5
2576,21,5,2,136,31,مُسۡلِمُونَ,0,5
2577,21,5,2,136,32,١٣٦,1,5
2578,21,6,2,137,1,فَإِنۡ,0,6
2579,21,6,2,137,2,ءَامَنُواْ,0,6
2580,21,6,2,137,3,بِمِثۡلِ,0,6
2581,21,6,2,137,4,مَآ,0,6
2582,21,6,2,137,5,ءَامَنتُم,0,6
2583,21,6,2,137,6,بِهِۦ,0,6
2584,21,6,2,137,7,فَقَدِ,0,6
2585,21,6,2,137,8,ٱهۡتَدَواْۖ,0,6
2586,21,6,2,137,9,وَّإِن,0,6
2587,21,6,2,137,10,تَوَلَّوۡاْ,0,6
2588,21,7,2,137,11,فَإِنَّمَا,0,6
2589,21,7,2,137,12,هُمۡ,0,7
2590,21,7,2,137,13,فِي,0,7
2591,21,7,2,137,14,شِقَاقٖۖ,0,7
2592,21,7,2,137,15,فَسَيَكۡفِيكَهُمُ,0,7
2593,21,7,2,137,16,ٱللَّهُۚ,0,7
2594,21,7,2,137,17,وَهُوَ,0,7
2595,21,7,2,137,18,ٱلسَّمِيعُ,0,7
2596,21,7,2,137,19,ٱلۡعَلِيمُ,0,7
2597,21,8,2,137,20,١٣٧,1,8
2598,21,8,2,138,1,صِبۡغَةَ,0,8
2599,21,8,2,138,2,ٱللَّهِ,0,8
2600,21,8,2,138,3,وَمَنۡ,0,8
2601,21,8,2,138,4,أَحۡسَنُ,0,8
2602,21,8,2,138,5,مِنَ,0,8
2603,21,8,2,138,6,ٱللَّهِ,0,8
2604,21,8,2,138,7,صِبۡغَةٗۖ,0,8
2605,21,8,2,138,8,وَنَحۡنُ,0,8
2606,21,8,2,138,9,لَهُۥ,0,8
2607,21,9,2,138,10,عَٰبِدُونَ,0,9
2608,21,9,2,138,11,١٣٨,1,9
2609,21,9,2,139,1,قُلۡ,0,9
2610,21,9,2,139,2,أَتُحَآجُّونَنَا,0,9
2611,21,9,2,139,3,فِي,0,9
2612,21,9,2,139,4,ٱللَّهِ,0,9
2613,21,9,2,139,5,وَهُوَ,0,9
2614,21,9,2,139,6,رَبُّنَا,0,9
2615,21,9,2,139,7,وَرَبُّكُمۡ,0,9
2616,21,10,2,139,8,وَلَنَآ,0,10
2617,21,10,2,139,9,أَعۡمَٰلُنَا,0,10
2618,21,10,2,139,10,وَلَكُمۡ,0,10
2619,21,10,2,139,11,أَعۡمَٰلُكُمۡ,0,10
2620,21,10,2,139,12,وَنَحۡنُ,0,10
2621,21,10,2,139,13,لَهُۥ,0,10
2622,21,10,2,139,14,مُخۡلِصُونَ,0,10
2623,21,10,2,139,15,١٣٩,1,10
2624,21,11,2,140,1,أَمۡ,0,10
2625,21,11,2,140,2,تَقُولُونَ,0,11
2626,21,11,2,140,3,إِنَّ,0,11
2627,21,11,2,140,4,إِبۡرَٰهِـۧمَ,0,11
2628,21,11,2,140,5,وَإِسۡمَٰعِيلَ,0,11
2629,21,11,2,140,6,وَإِسۡحَٰقَ,0,11
2630,21,11,2,140,7,وَيَعۡقُوبَ,0,11
2631,21,12,2,140,8,وَٱلۡأَسۡبَاطَ,0,12
2632,21,12,2,140,9,كَانُواْ,0,12
2633,21,12,2,140,10,هُودًا,0,12
2634,21,12,2,140,11,أَوۡ,0,12
2635,21,12,2,140,12,نَصَٰرَىٰۗ,0,12
2636,21,12,2,140,13,قُلۡ,0,12
2637,21,12,2,140,14,ءَأَنتُمۡ,0,12
2638,21,12,2,140,15,أَعۡلَمُ,0,12
2639,21,12,2,140,16,أَمِ,0,12
2640,21,13,2,140,17,ٱللَّهُۗ,0,12
2641,21,13,2,140,18,وَمَنۡ,0,13
2642,21,13,2,140,19,أَظۡلَمُ,0,13
2643,21,13,2,140,20,مِمَّن,0,13
2644,21,13,2,140,21,كَتَمَ,0,13
2645,21,13,2,140,22,شَهَٰدَةً,0,13
2646,21,13,2,140,23,عِندَهُۥ,0,13
2647,21,13,2,140,24,مِنَ,0,13
2648,21,13,2,140,25,ٱللَّهِۗ,0,13
2649,21,13,2,140,26,وَمَا,0,13
2650,21,13,2,140,27,ٱللَّهُ,0,13
2651,21,14,2,140,28,بِغَٰفِلٍ,0,14
2652,21,14,2,140,29,عَمَّا,0,14
2653,21,14,2,140,30,تَعۡمَلُونَ,0,14
2654,21,14,2,140,31,١٤٠,1,14
2655,21,14,2,141,1,تِلۡكَ,0,14
2656,21,14,2,141,2,أُمَّةٞ,0,14
2657,21,14,2,141,3,قَدۡ,0,14
2658,21,14,2,141,4,خَلَتۡۖ,0,14
2659,21,14,2,141,5,لَهَا,0,14
2660,21,14,2,141,6,مَا,0,14
2661,21,14,2,141,7,كَسَبَتۡ,0,14
2662,21,15,2,141,8,وَلَكُم,0,15
2663,21,15,2,141,9,مَّا,0,15
2664,21,15,2,141,10,كَسَبۡتُمۡۖ,0,15
2665,21,15,2,141,11,وَلَا,0,15
2666,21,15,2,141,12,تُسۡـَٔلُونَ,0,15
2667,21,15,2,141,13,عَمَّا,0,15
2668,21,15,2,141,14,كَانُواْ,0,15
2669,21,15,2,141,15,يَعۡمَلُونَ,0,15
2670,21,15,2,141,16,١٤١,1,15
2671,22,1,2,142,1,۞ سَيَقُولُ,0,1
2672,22,1,2,142,2,ٱلسُّفَهَآءُ,0,1
2673,22,1,2,142,3,مِنَ,0,1
2674,22,1,2,142,4,ٱلنَّاسِ,0,1
2675,22,1,2,142,5,مَا,0,1
2676,22,1,2,142,6,وَلَّىٰهُمۡ,0,1
2677,22,1,2,142,7,عَن,0,1
2678,22,1,2,142,8,قِبۡلَتِهِمُ,0,1
2679,22,1,2,142,9,ٱلَّتِي,0,1
2680,22,1,2,142,10,كَانُواْ,0,1
2681,22,2,2,142,11,عَلَيۡهَاۚ,0,2
2682,22,2,2,142,12,قُل,0,2
2683,22,2,2,142,13,لِّلَّهِ,0,2
2684,22,2,2,142,14,ٱلۡمَشۡرِقُ,0,2
2685,22,2,2,142,15,وَٱلۡمَغۡرِبُۚ,0,2
2686,22,2,2,142,16,يَهۡدِي,0,2
2687,22,2,2,142,17,مَن,0,2
2688,22,2,2,142,18,يَشَآءُ,0,2
2689,22,2,2,142,19,إِلَىٰ,0,2
2690,22,2,2,142,20,صِرَٰطٖ,0,2
2691,22,3,2,142,21,مُّسۡتَقِيمٖ,0,3
2692,22,3,2,142,22,١٤٢,1,3
2693,22,3,2,143,1,وَكَذَٰلِكَ,0,3
2694,22,3,2,143,2,جَعَلۡنَٰكُمۡ,0,3
2695,22,3,2,143,3,أُمَّةٗ,0,3
2696,22,3,2,143,4,وَسَطٗا,0,3
2697,22,3,2,143,5,لِّتَكُونُواْ,0,3
2698,22,4,2,143,6,شُهَدَآءَ,0,4
2699,22,4,2,143,7,عَلَى,0,4
2700,22,4,2,143,8,ٱلنَّاسِ,0,4
2701,22,4,2,143,9,وَيَكُونَ,0,4
2702,22,4,2,143,10,ٱلرَّسُولُ,0,4
2703,22,4,2,143,11,عَلَيۡكُمۡ,0,4
2704,22,4,2,143,12,شَهِيدٗاۗ,0,4
2705,22,4,2,143,13,وَمَا,0,4
2706,22,5,2,143,14,جَعَلۡنَا,0,5
2707,22,5,2,143,15,ٱلۡقِبۡلَةَ,0,5
2708,22,5,2,143,16,ٱلَّتِي,0,5
2709,22,5,2,143,17,كُنتَ,0,5
2710,22,5,2,143,18,عَلَيۡهَآ,0,5
2711,22,5,2,143,19,إِلَّا,0,5
2712,22,5,2,143,20,لِنَعۡلَمَ,0,5
2713,22,5,2,143,21,مَن,0,5
2714,22,5,2,143,22,يَتَّبِعُ,0,5
2715,22,5,2,143,23,ٱلرَّسُولَ,0,5
2716,22,6,2,143,24,مِمَّن,0,6
2717,22,6,2,143,25,يَنقَلِبُ,0,6
2718,22,6,2,143,26,عَلَىٰ,0,6
2719,22,6,2,143,27,عَقِبَيۡهِۚ,0,6
2720,22,6,2,143,28,وَإِن,0,6
2721,22,6,2,143,29,كَانَتۡ,0,6
2722,22,6,2,143,30,لَكَبِيرَةً,0,6
2723,22,6,2,143,31,إِلَّا,0,6
2724,22,6,2,143,32,عَلَى,0,6
2725,22,6,2,143,33,ٱلَّذِينَ,0,6
2726,22,7,2,143,34,هَدَى,0,7
2727,22,7,2,143,35,ٱللَّهُۗ,0,7
2728,22,7,2,143,36,وَمَا,0,7
2729,22,7,2,143,37,كَانَ,0,7
2730,22,7,2,143,38,ٱللَّهُ,0,7
2731,22,7,2,143,39,لِيُضِيعَ,0,7
2732,22,7,2,143,40,إِيمَٰنَكُمۡۚ,0,7
2733,22,7,2,143,41,إِنَّ,0,7
2734,22,7,2,143,42,ٱللَّهَ,0,7
2735,22,8,2,143,43,بِٱلنَّاسِ,0,7
2736,22,8,2,143,44,لَرَءُوفٞ,0,8
2737,22,8,2,143,45,رَّحِيمٞ,0,8
2738,22,8,2,143,46,١٤٣,1,8
2739,22,8,2,144,1,قَدۡ,0,8
2740,22,8,2,144,2,نَرَىٰ,0,8
2741,22,8,2,144,3,تَقَلُّبَ,0,8
2742,22,8,2,144,4,وَجۡهِكَ,0,8
2743,22,8,2,144,5,فِي,0,8
2744,22,8,2,144,6,ٱلسَّمَآءِۖ,0,8
2745,22,9,2,144,7,فَلَنُوَلِّيَنَّكَ,0,9
2746,22,9,2,144,8,قِبۡلَةٗ,0,9
2747,22,9,2,144,9,تَرۡضَىٰهَاۚ,0,9
2748,22,9,2,144,10,فَوَلِّ,0,9
2749,22,9,2,144,11,وَجۡهَكَ,0,9
2750,22,9,2,144,12,شَطۡرَ,0,9
2751,22,9,2,144,13,ٱلۡمَسۡجِدِ,0,9
2752,22,10,2,144,14,ٱلۡحَرَامِۚ,0,10
2753,22,10,2,144,15,وَحَيۡثُ,0,10
2754,22,10,2,144,16,مَا,0,10
2755,22,10,2,144,17,كُنتُمۡ,0,10
2756,22,10,2,144,18,فَوَلُّواْ,0,10
2757,22,10,2,144,19,وُجُوهَكُمۡ,0,10
2758,22,10,2,144,20,شَطۡرَهُۥۗ,0,10
2759,22,10,2,144,21,وَإِنَّ,0,10
2760,22,11,2,144,22,ٱلَّذِينَ,0,10
2761,22,11,2,144,23,أُوتُواْ,0,11
2762,22,11,2,144,24,ٱلۡكِتَٰبَ,0,11
2763,22,11,2,144,25,لَيَعۡلَمُونَ,0,11
2764,22,11,2,144,26,أَنَّهُ,0,11
2765,22,11,2,144,27,ٱلۡحَقُّ,0,11
2766,22,11,2,144,28,مِن,0,11
2767,22,11,2,144,29,رَّبِّهِمۡۗ,0,11
2768,22,11,2,144,30,وَمَا,0,11
2769,22,11,2,144,31,ٱللَّهُ,0,11
2770,22,12,2,144,32,بِغَٰفِلٍ,0,11
2771,22,12,2,144,33,عَمَّا,0,12
2772,22,12,2,144,34,يَعۡمَلُونَ,0,12
2773,22,12,2,144,35,١٤٤,1,12
2774,22,12,2,145,1,وَلَئِنۡ,0,12
2775,22,12,2,145,2,أَتَيۡتَ,0,12
2776,22,12,2,145,3,ٱلَّذِينَ,0,12
2777,22,12,2,145,4,أُوتُواْ,0,12
2778,22,12,2,145,5,ٱلۡكِتَٰبَ,0,12
2779,22,13,2,145,6,بِكُلِّ,0,12
2780,22,13,2,145,7,ءَايَةٖ,0,13
2781,22,13,2,145,8,مَّا,0,13
2782,22,13,2,145,9,تَبِعُواْ,0,13
2783,22,13,2,145,10,قِبۡلَتَكَۚ,0,13
2784,22,13,2,145,11,وَمَآ,0,13
2785,22,13,2,145,12,أَنتَ,0,13
2786,22,13,2,145,13,بِتَابِعٖ,0,13
2787,22,13,2,145,14,قِبۡلَتَهُمۡۚ,0,13
2788,22,14,2,145,15,وَمَا,0,13
2789,22,14,2,145,16,بَعۡضُهُم,0,13
2790,22,14,2,145,17,بِتَابِعٖ,0,14
2791,22,14,2,145,18,قِبۡلَةَ,0,14
2792,22,14,2,145,19,بَعۡضٖۚ,0,14
2793,22,14,2,145,20,وَلَئِنِ,0,14
2794,22,14,2,145,21,ٱتَّبَعۡتَ,0,14
2795,22,14,2,145,22,أَهۡوَآءَهُم,0,14
2796,22,14,2,145,23,مِّنۢ,0,14
2797,22,15,2,145,24,بَعۡدِ,0,14
2798,22,15,2,145,25,مَا,0,15
2799,22,15,2,145,26,جَآءَكَ,0,15
2800,22,15,2,145,27,مِنَ,0,15
2801,22,15,2,145,28,ٱلۡعِلۡمِ,0,15
2802,22,15,2,145,29,إِنَّكَ,0,15
2803,22,15,2,145,30,إِذٗا,0,15
2804,22,15,2,145,31,لَّمِنَ,0,15
2805,22,15,2,145,32,ٱلظَّٰلِمِينَ,0,15
2806,22,15,2,145,33,١٤٥,1,15
2807,23,1,2,146,1,ٱلَّذِينَ,0,1
2808,23,1,2,146,2,ءَاتَيۡنَٰهُمُ,0,1
2809,23,1,2,146,3,ٱلۡكِتَٰبَ,0,1
2810,23,1,2,146,4,يَعۡرِفُونَهُۥ,0,1
2811,23,1,2,146,5,كَمَا,0,1
2812,23,1,2,146,6,يَعۡرِفُونَ,0,1
2813,23,1,2,146,7,أَبۡنَآءَهُمۡۖ,0,1
2814,23,2,2,146,8,وَإِنَّ,0,1
2815,23,2,2,146,9,فَرِيقٗا,0,2
2816,23,2,2,146,10,مِّنۡهُمۡ,0,2
2817,23,2,2,146,11,لَيَكۡتُمُونَ,0,2
2818,23,2,2,146,12,ٱلۡحَقَّ,0,2
2819,23,2,2,146,13,وَهُمۡ,0,2
2820,23,2,2,146,14,يَعۡلَمُونَ,0,2
2821,23,2,2,146,15,١٤٦,1,2
2822,23,2,2,147,1,ٱلۡحَقُّ,0,2
2823,23,3,2,147,2,مِن,0,2
2824,23,3,2,147,3,رَّبِّكَ,0,3
2825,23,3,2,147,4,فَلَا,0,3
2826,23,3,2,147,5,تَكُونَنَّ,0,3
2827,23,3,2,147,6,مِنَ,0,3
2828,23,3,2,147,7,ٱلۡمُمۡتَرِينَ,0,3
2829,23,3,2,147,8,١٤٧,1,3
2830,23,3,2,148,1,وَلِكُلّٖ,0,3
2831,23,3,2,148,2,وِجۡهَةٌ,0,3
2832,23,4,2,148,3,هُوَ,0,3
2833,23,4,2,148,4,مُوَلِّيهَاۖ,0,3
2834,23,4,2,148,5,فَٱسۡتَبِقُواْ,0,4
2835,23,4,2,148,6,ٱلۡخَيۡرَٰتِۚ,0,4
2836,23,4,2,148,7,أَيۡنَ,0,4
2837,23,4,2,148,8,مَا,0,4
2838,23,4,2,148,9,تَكُونُواْ,0,4
2839,23,4,2,148,10,يَأۡتِ,0,4
2840,23,4,2,148,11,بِكُمُ,0,4
2841,23,4,2,148,12,ٱللَّهُ,0,4
2842,23,5,2,148,13,جَمِيعًاۚ,0,4
2843,23,5,2,148,14,إِنَّ,0,5
2844,23,5,2,148,15,ٱللَّهَ,0,5
2845,23,5,2,148,16,عَلَىٰ,0,5
2846,23,5,2,148,17,كُلِّ,0,5
2847,23,5,2,148,18,شَيۡءٖ,0,5
2848,23,5,2,148,19,قَدِيرٞ,0,5
2849,23,5,2,148,20,١٤٨,1,5
2850,23,5,2,149,1,وَمِنۡ,0,5
2851,23,5,2,149,2,حَيۡثُ,0,5
2852,23,5,2,149,3,خَرَجۡتَ,0,5
2853,23,6,2,149,4,فَوَلِّ,0,5
2854,23,6,2,149,5,وَجۡهَكَ,0,6
2855,23,6,2,149,6,شَطۡرَ,0,6
2856,23,6,2,149,7,ٱلۡمَسۡجِدِ,0,6
2857,23,6,2,149,8,ٱلۡحَرَامِۖ,0,6
2858,23,6,2,149,9,وَإِنَّهُۥ,0,6
2859,23,6,2,149,10,لَلۡحَقُّ,0,6
2860,23,6,2,149,11,مِن,0,6
2861,23,6,2,149,12,رَّبِّكَۗ,0,6
2862,23,7,2,149,13,وَمَا,0,6
2863,23,7,2,149,14,ٱللَّهُ,0,7
2864,23,7,2,149,15,بِغَٰفِلٍ,0,7
2865,23,7,2,149,16,عَمَّا,0,7
2866,23,7,2,149,17,تَعۡمَلُونَ,0,7
2867,23,7,2,149,18,١٤٩,1,7
2868,23,7,2,150,1,وَمِنۡ,0,7
2869,23,7,2,150,2,حَيۡثُ,0,7
2870,23,7,2,150,3,خَرَجۡتَ,0,7
2871,23,7,2,150,4,فَوَلِّ,0,7
2872,23,8,2,150,5,وَجۡهَكَ,0,7
2873,23,8,2,150,6,شَطۡرَ,0,8
2874,23,8,2,150,7,ٱلۡمَسۡجِدِ,0,8
2875,23,8,2,150,8,ٱلۡحَرَامِۚ,0,8
2876,23,8,2,150,9,وَحَيۡثُ,0,8
2877,23,8,2,150,10,مَا,0,8
2878,23,8,2,150,11,كُنتُمۡ,0,8
2879,23,8,2,150,12,فَوَلُّواْ,0,8
2880,23,9,2,150,13,وُجُوهَكُمۡ,0,8
2881,23,9,2,150,14,شَطۡرَهُۥ,0,9
2882,23,9,2,150,15,لِئَلَّا,0,9
2883,23,9,2,150,16,يَكُونَ,0,9
2884,23,9,2,150,17,لِلنَّاسِ,0,9
2885,23,9,2,150,18,عَلَيۡكُمۡ,0,9
2886,23,9,2,150,19,حُجَّةٌ,0,9
2887,23,9,2,150,20,إِلَّا,0,9
2888,23,9,2,150,21,ٱلَّذِينَ,0,9
2889,23,10,2,150,22,ظَلَمُواْ,0,9
2890,23,10,2,150,23,مِنۡهُمۡ,0,10
2891,23,10,2,150,24,فَلَا,0,10
2892,23,10,2,150,25,تَخۡشَوۡهُمۡ,0,10
2893,23,10,2,150,26,وَٱخۡشَوۡنِي,0,10
2894,23,10,2,150,27,وَلِأُتِمَّ,0,10
2895,23,10,2,150,28,نِعۡمَتِي,0,10
2896,23,10,2,150,29,عَلَيۡكُمۡ,0,10
2897,23,11,2,150,30,وَلَعَلَّكُمۡ,0,10
2898,23,11,2,150,31,تَهۡتَدُونَ,0,11
2899,23,11,2,150,32,١٥٠,1,11
2900,23,11,2,151,1,كَمَآ,0,11
2901,23,11,2,151,2,أَرۡسَلۡنَا,0,11
2902,23,11,2,151,3,فِيكُمۡ,0,11
2903,23,11,2,151,4,رَسُولٗا,0,11
2904,23,11,2,151,5,مِّنكُمۡ,0,11
2905,23,11,2,151,6,يَتۡلُواْ,0,12
2906,23,12,2,151,7,عَلَيۡكُمۡ,0,12
2907,23,12,2,151,8,ءَايَٰتِنَا,0,12
2908,23,12,2,151,9,وَيُزَكِّيكُمۡ,0,12
2909,23,12,2,151,10,وَيُعَلِّمُكُمُ,0,12
2910,23,12,2,151,11,ٱلۡكِتَٰبَ,0,12
2911,23,12,2,151,12,وَٱلۡحِكۡمَةَ,0,13
2912,23,13,2,151,13,وَيُعَلِّمُكُم,0,13
2913,23,13,2,151,14,مَّا,0,13
2914,23,13,2,151,15,لَمۡ,0,13
2915,23,13,2,151,16,تَكُونُواْ,0,13
2916,23,13,2,151,17,تَعۡلَمُونَ,0,13
2917,23,13,2,151,18,١٥١,1,13
2918,23,13,2,152,1,فَٱذۡكُرُونِيٓ,0,13
2919,23,13,2,152,2,أَذۡكُرۡكُمۡ,0,14
2920,23,14,2,152,3,وَٱشۡكُرُواْ,0,14
2921,23,14,2,152,4,لِي,0,14
2922,23,14,2,152,5,وَلَا,0,14
2923,23,14,2,152,6,تَكۡفُرُونِ,0,14
2924,23,14,2,152,7,١٥٢,1,14
2925,23,14,2,153,1,يَٰٓأَيُّهَا,0,14
2926,23,14,2,153,2,ٱلَّذِينَ,0,14
2927,23,14,2,153,3,ءَامَنُواْ,0,15
2928,23,15,2,153,4,ٱسۡتَعِينُواْ,0,15
2929,23,15,2,153,5,بِٱلصَّبۡرِ,0,15
2930,23,15,2,153,6,وَٱلصَّلَوٰةِۚ,0,15
2931,23,15,2,153,7,إِنَّ,0,15
2932,23,15,2,153,8,ٱللَّهَ,0,15
